"ID_ADRESY"	"ULICE"	"CISLO_ORIENTACNI"	"CISLO_POPISNE"	"PSC"	"NAZEV"
59	1	600	28.01.21 15:06:37,000000000	5
59	1	600	06.02.21 14:35:42,000000000	7
59	1	600	23.02.21 12:19:31,000000000	12
59	1	600	08.03.21 13:32:12,000000000	12
59	1	600	25.03.21 21:34:16,000000000	2
59	1	600	10.04.21 11:06:00,000000000	6
59	1	600	10.04.21 20:20:45,000000000	10
59	1	853	18.05.17 15:58:25,000000000	5
59	1	853	20.05.17 14:02:18,000000000	5
59	1	853	27.05.17 18:17:16,000000000	2
59	1	853	30.05.17 13:34:03,000000000	9
59	1	853	02.06.17 19:40:49,000000000	5
59	1	853	07.06.17 14:05:47,000000000	14
59	1	853	26.06.17 17:24:38,000000000	11
59	1	853	03.07.17 14:57:35,000000000	13
59	1	853	06.07.17 10:46:57,000000000	2
59	1	853	08.07.17 10:46:07,000000000	11
59	1	853	14.07.17 20:22:35,000000000	7
59	1	853	21.07.17 11:59:38,000000000	3
59	1	853	28.07.17 10:04:21,000000000	9
59	1	853	31.07.17 11:07:00,000000000	12
59	1	853	07.08.17 14:26:40,000000000	14
59	1	853	10.08.17 16:11:07,000000000	5
59	1	853	11.08.17 12:31:23,000000000	7
59	1	853	14.09.17 11:48:47,000000000	13
59	1	853	14.09.17 13:54:56,000000000	10
59	1	853	19.09.17 15:40:12,000000000	6
59	1	853	21.09.17 18:38:09,000000000	3
59	1	853	24.09.17 17:55:33,000000000	9
59	1	853	07.10.17 11:17:52,000000000	15
59	1	853	10.10.17 15:29:20,000000000	3
59	1	853	11.10.17 16:42:51,000000000	9
59	1	853	17.10.17 14:04:58,000000000	8
59	1	853	26.10.17 11:49:36,000000000	5
59	1	853	30.10.17 18:34:40,000000000	8
59	1	853	30.10.17 20:19:55,000000000	4
59	1	853	09.11.17 15:47:34,000000000	15
59	1	853	14.11.17 12:28:43,000000000	4
59	1	853	01.12.17 16:50:13,000000000	4
59	1	853	06.12.17 21:32:37,000000000	5
59	1	853	19.12.17 16:19:18,000000000	5
59	1	853	24.12.17 17:52:53,000000000	7
59	1	853	25.12.17 13:21:21,000000000	9
59	1	853	25.12.17 16:18:29,000000000	14
59	1	853	07.01.18 14:03:07,000000000	11
59	1	853	28.01.18 13:10:30,000000000	6
59	1	853	28.01.18 15:36:42,000000000	12
59	1	853	29.01.18 13:42:14,000000000	10
59	1	853	09.02.18 18:24:38,000000000	11
59	1	853	16.02.18 15:57:35,000000000	13
59	1	853	19.02.18 11:46:57,000000000	2
59	1	853	21.02.18 11:46:07,000000000	11
59	1	853	27.02.18 21:22:35,000000000	7
59	1	853	03.03.18 12:59:38,000000000	3
59	1	853	10.03.18 11:04:21,000000000	9
59	1	853	13.03.18 12:07:00,000000000	12
59	1	853	20.03.18 15:26:40,000000000	14
59	1	853	23.03.18 17:11:07,000000000	5
59	1	853	24.03.18 13:31:23,000000000	7
59	1	853	27.04.18 12:48:47,000000000	13
59	1	853	27.04.18 14:54:56,000000000	10
59	1	853	02.05.18 16:40:12,000000000	6
59	1	853	04.05.18 19:38:09,000000000	3
59	1	853	07.05.18 18:55:33,000000000	9
59	1	853	18.05.18 12:17:52,000000000	15
59	1	853	21.05.18 16:29:20,000000000	3
59	1	853	22.05.18 17:42:51,000000000	9
59	1	853	28.05.18 15:04:58,000000000	8
59	1	853	06.06.18 11:49:36,000000000	5
59	1	853	10.06.18 17:34:40,000000000	8
59	1	853	10.06.18 19:19:55,000000000	4
59	1	853	20.06.18 14:47:34,000000000	15
59	1	853	25.06.18 11:28:43,000000000	4
59	1	853	12.07.18 15:50:13,000000000	4
59	1	853	17.07.18 20:32:37,000000000	5
59	1	853	30.07.18 15:19:18,000000000	5
59	1	853	04.08.18 16:52:53,000000000	7
59	1	853	05.08.18 12:21:21,000000000	9
59	1	853	05.08.18 15:18:29,000000000	14
59	1	853	18.08.18 13:03:07,000000000	11
59	1	853	08.09.18 12:10:30,000000000	6
59	1	853	08.09.18 14:36:42,000000000	12
59	1	853	09.09.18 12:42:14,000000000	10
59	1	853	19.09.18 17:24:38,000000000	11
59	1	853	26.09.18 14:57:35,000000000	13
59	1	853	01.10.18 10:46:57,000000000	2
59	1	853	03.10.18 10:46:07,000000000	11
59	1	853	09.10.18 20:22:35,000000000	7
59	1	853	16.10.18 11:59:38,000000000	3
59	1	853	23.10.18 10:04:21,000000000	9
59	1	853	26.10.18 11:07:00,000000000	12
59	1	853	02.11.18 15:26:40,000000000	14
59	1	853	05.11.18 17:11:07,000000000	5
59	1	853	06.11.18 13:31:23,000000000	7
59	1	853	10.12.18 12:48:47,000000000	13
59	1	853	10.12.18 14:54:56,000000000	10
59	1	853	15.12.18 16:40:12,000000000	6
59	1	853	17.12.18 19:38:09,000000000	3
59	1	853	20.12.18 18:55:33,000000000	9
59	1	853	31.12.18 12:17:52,000000000	15
59	1	853	03.01.19 16:29:20,000000000	3
59	1	853	04.01.19 17:42:51,000000000	9
59	1	853	10.01.19 15:04:58,000000000	8
59	1	853	19.01.19 12:49:36,000000000	5
59	1	853	23.01.19 18:34:40,000000000	8
59	1	853	23.01.19 20:19:55,000000000	4
59	1	853	03.02.19 15:47:34,000000000	15
59	1	853	08.02.19 12:28:43,000000000	4
59	1	853	25.02.19 16:50:13,000000000	4
59	1	853	28.02.19 21:32:37,000000000	5
59	1	853	12.03.19 16:19:18,000000000	5
59	1	853	17.03.19 17:52:53,000000000	7
59	1	853	18.03.19 13:21:21,000000000	9
59	1	853	18.03.19 16:18:29,000000000	14
59	1	853	31.03.19 14:03:07,000000000	11
59	1	853	21.04.19 13:10:30,000000000	6
59	1	853	21.04.19 15:36:42,000000000	12
59	1	853	22.04.19 13:42:14,000000000	10
59	1	853	02.05.19 18:24:38,000000000	11
59	1	853	09.05.19 15:57:35,000000000	13
59	1	853	12.05.19 11:46:57,000000000	2
59	1	853	14.05.19 11:46:07,000000000	11
59	1	853	20.05.19 21:22:35,000000000	7
59	1	853	27.05.19 12:59:38,000000000	3
59	1	853	03.06.19 10:04:21,000000000	9
59	1	853	06.06.19 11:07:00,000000000	12
59	1	853	13.06.19 14:26:40,000000000	14
59	1	853	16.06.19 16:11:07,000000000	5
59	1	853	17.06.19 12:31:23,000000000	7
59	1	853	21.07.19 11:48:47,000000000	13
59	1	853	21.07.19 13:54:56,000000000	10
59	1	853	26.07.19 15:40:12,000000000	6
59	1	853	28.07.19 18:38:09,000000000	3
59	1	853	31.07.19 17:55:33,000000000	9
59	1	853	11.08.19 11:17:52,000000000	15
59	1	853	14.08.19 15:29:20,000000000	3
59	1	853	15.08.19 16:42:51,000000000	9
59	1	853	21.08.19 14:04:58,000000000	8
59	1	853	30.08.19 11:49:36,000000000	5
59	1	853	03.09.19 17:34:40,000000000	8
59	1	853	03.09.19 19:19:55,000000000	4
59	1	853	13.09.19 14:47:34,000000000	15
59	1	853	18.09.19 11:28:43,000000000	4
59	1	853	06.10.19 15:50:13,000000000	4
59	1	853	11.10.19 20:32:37,000000000	5
59	1	853	24.10.19 15:19:18,000000000	5
59	1	853	29.10.19 17:52:53,000000000	7
59	1	853	30.10.19 13:21:21,000000000	9
59	1	853	30.10.19 16:18:29,000000000	14
59	1	853	12.11.19 14:03:07,000000000	11
59	1	853	03.12.19 13:10:30,000000000	6
59	1	853	03.12.19 15:36:42,000000000	12
59	1	853	04.12.19 13:42:14,000000000	10
59	1	853	14.12.19 18:24:38,000000000	11
59	1	853	21.12.19 15:57:35,000000000	13
59	1	853	24.12.19 11:46:57,000000000	2
59	1	853	26.12.19 11:46:07,000000000	11
59	1	853	01.01.20 21:22:35,000000000	7
59	1	853	08.01.20 12:59:38,000000000	3
59	1	853	15.01.20 11:04:21,000000000	9
59	1	853	18.01.20 12:07:00,000000000	12
59	1	853	25.01.20 15:26:40,000000000	14
59	1	853	28.01.20 17:11:07,000000000	5
59	1	853	29.01.20 13:31:23,000000000	7
59	1	853	02.03.20 12:48:47,000000000	13
59	1	853	02.03.20 14:54:56,000000000	10
59	1	853	07.03.20 16:40:12,000000000	6
59	1	853	09.03.20 19:38:09,000000000	3
59	1	853	12.03.20 18:55:33,000000000	9
59	1	853	23.03.20 12:17:52,000000000	15
59	1	853	26.03.20 16:29:20,000000000	3
59	1	853	27.03.20 17:42:51,000000000	9
59	1	853	02.04.20 15:04:58,000000000	8
59	1	853	11.04.20 12:49:36,000000000	5
59	1	853	15.04.20 18:34:40,000000000	8
59	1	853	15.04.20 20:19:55,000000000	4
59	1	853	25.04.20 15:47:34,000000000	15
59	1	853	30.04.20 12:28:43,000000000	4
59	1	853	17.05.20 16:50:13,000000000	4
59	1	853	22.05.20 21:32:37,000000000	5
59	1	853	04.06.20 15:19:18,000000000	5
59	1	853	09.06.20 16:52:53,000000000	7
59	1	853	10.06.20 12:21:21,000000000	9
59	1	853	10.06.20 15:18:29,000000000	14
59	1	853	23.06.20 13:03:07,000000000	11
59	1	853	14.07.20 12:10:30,000000000	6
59	1	853	14.07.20 14:36:42,000000000	12
59	1	853	15.07.20 12:42:14,000000000	10
59	1	853	25.07.20 17:24:38,000000000	11
59	1	853	01.08.20 14:57:35,000000000	13
59	1	853	04.08.20 10:46:57,000000000	2
59	1	853	06.08.20 10:46:07,000000000	11
59	1	853	12.08.20 20:22:35,000000000	7
59	1	853	19.08.20 11:59:38,000000000	3
59	1	853	26.08.20 10:04:21,000000000	9
59	1	853	29.08.20 11:07:00,000000000	12
59	1	853	05.09.20 14:26:40,000000000	14
59	1	853	08.09.20 16:11:07,000000000	5
59	1	853	09.09.20 12:31:23,000000000	7
59	1	853	15.10.20 11:48:47,000000000	13
59	1	853	15.10.20 13:54:56,000000000	10
59	1	853	20.10.20 15:40:12,000000000	6
59	1	853	22.10.20 18:38:09,000000000	3
59	1	853	25.10.20 17:55:33,000000000	9
59	1	853	05.11.20 12:17:52,000000000	15
59	1	853	08.11.20 16:29:20,000000000	3
59	1	853	09.11.20 17:42:51,000000000	9
59	1	853	15.11.20 15:04:58,000000000	8
59	1	853	24.11.20 12:49:36,000000000	5
59	1	853	28.11.20 18:34:40,000000000	8
59	1	853	28.11.20 20:19:55,000000000	4
59	1	853	08.12.20 15:47:34,000000000	15
59	1	853	13.12.20 12:28:43,000000000	4
59	1	853	30.12.20 16:50:13,000000000	4
59	1	853	04.01.21 21:32:37,000000000	5
59	1	853	17.01.21 16:19:18,000000000	5
59	1	853	22.01.21 17:52:53,000000000	7
59	1	853	23.01.21 13:21:21,000000000	9
59	1	853	23.01.21 16:18:29,000000000	14
59	1	853	06.02.21 14:03:07,000000000	11
59	1	853	27.02.21 13:10:30,000000000	6
59	1	853	27.02.21 15:36:42,000000000	12
59	1	853	28.02.21 13:42:14,000000000	10
59	1	853	07.03.21 18:24:38,000000000	11
59	1	853	14.03.21 15:57:35,000000000	13
59	1	853	17.03.21 11:46:57,000000000	2
59	1	853	19.03.21 11:46:07,000000000	11
59	1	853	25.03.21 21:22:35,000000000	7
59	1	853	01.04.21 12:59:38,000000000	3
59	1	853	08.04.21 11:04:21,000000000	9
59	1	853	11.04.21 12:07:00,000000000	12
59	1	853	18.04.21 15:26:40,000000000	14
59	1	853	21.04.21 17:11:07,000000000	5
59	1	853	22.04.21 13:31:23,000000000	7
59	2	4	18.05.17 16:02:07,000000000	8
59	2	4	23.05.17 12:53:19,000000000	8
59	2	4	25.05.17 13:06:50,000000000	4
59	2	4	27.05.17 11:32:25,000000000	7
59	2	4	28.05.17 15:33:52,000000000	10
59	2	4	07.06.17 15:12:59,000000000	9
59	2	4	08.06.17 12:04:10,000000000	10
60	1	334	24.04.21 17:51:14,000000000	9
60	1	373	22.05.17 20:58:24,000000000	12
60	1	373	25.05.17 17:21:20,000000000	2
60	1	373	26.05.17 18:13:08,000000000	2
60	1	373	23.06.17 20:40:10,000000000	14
60	1	373	24.06.17 18:44:52,000000000	6
60	1	373	05.07.17 18:23:59,000000000	5
60	1	373	15.08.17 11:14:33,000000000	6
60	1	373	23.08.17 14:22:33,000000000	14
60	1	373	12.09.17 14:33:24,000000000	4
60	1	373	17.09.17 20:51:01,000000000	3
60	1	373	23.09.17 12:17:13,000000000	9
60	1	373	23.09.17 15:05:09,000000000	8
60	1	373	27.09.17 19:15:48,000000000	4
60	1	373	04.10.17 17:52:15,000000000	15
60	1	373	23.10.17 13:30:44,000000000	15
60	1	373	23.10.17 17:00:26,000000000	15
60	1	373	27.10.17 20:19:17,000000000	13
60	1	373	08.11.17 13:07:11,000000000	11
60	1	373	12.11.17 20:16:37,000000000	10
60	1	373	20.11.17 11:42:49,000000000	2
60	1	373	23.11.17 19:34:51,000000000	8
60	1	373	24.11.17 19:54:54,000000000	4
60	1	373	25.11.17 18:10:28,000000000	13
60	1	373	26.11.17 16:36:04,000000000	6
60	1	373	02.12.17 18:53:04,000000000	7
60	1	373	03.12.17 16:15:11,000000000	5
60	1	373	15.12.17 12:56:20,000000000	8
60	1	373	16.12.17 17:49:35,000000000	12
60	1	373	02.01.18 17:59:37,000000000	10
60	1	373	27.01.18 15:12:31,000000000	3
60	1	373	28.01.18 15:02:29,000000000	5
60	1	373	06.02.18 21:40:10,000000000	14
60	1	373	07.02.18 19:44:52,000000000	6
60	1	373	18.02.18 19:23:59,000000000	5
60	1	373	28.03.18 12:14:33,000000000	6
60	1	373	05.04.18 15:22:33,000000000	14
60	1	373	25.04.18 15:33:24,000000000	4
60	1	373	30.04.18 21:51:01,000000000	3
60	1	373	06.05.18 13:17:13,000000000	9
60	1	373	06.05.18 16:05:09,000000000	8
60	1	373	10.05.18 20:15:48,000000000	4
60	1	373	15.05.18 18:52:15,000000000	15
60	1	373	03.06.18 13:30:44,000000000	15
60	1	373	03.06.18 17:00:26,000000000	15
60	1	373	07.06.18 20:19:17,000000000	13
60	1	373	19.06.18 12:07:11,000000000	11
60	1	373	23.06.18 19:16:37,000000000	10
60	1	373	01.07.18 10:42:49,000000000	2
60	1	373	04.07.18 18:34:51,000000000	8
60	1	373	05.07.18 18:54:54,000000000	4
60	1	373	06.07.18 17:10:28,000000000	13
60	1	373	07.07.18 15:36:04,000000000	6
60	1	373	13.07.18 17:53:04,000000000	7
60	1	373	14.07.18 15:15:11,000000000	5
60	1	373	26.07.18 11:56:20,000000000	8
60	1	373	27.07.18 16:49:35,000000000	12
60	1	373	13.08.18 16:59:37,000000000	10
60	1	373	07.09.18 14:12:31,000000000	3
60	1	373	08.09.18 14:02:29,000000000	5
60	1	373	16.09.18 20:40:10,000000000	14
60	1	373	17.09.18 18:44:52,000000000	6
60	1	373	30.09.18 18:23:59,000000000	5
60	1	373	10.11.18 12:14:33,000000000	6
60	1	373	18.11.18 15:22:33,000000000	14
60	1	373	08.12.18 15:33:24,000000000	4
60	1	373	13.12.18 21:51:01,000000000	3
60	1	373	19.12.18 13:17:13,000000000	9
60	1	373	19.12.18 16:05:09,000000000	8
60	1	373	23.12.18 20:15:48,000000000	4
60	1	373	28.12.18 18:52:15,000000000	15
60	1	373	16.01.19 14:30:44,000000000	15
60	1	373	16.01.19 18:00:26,000000000	15
60	1	373	20.01.19 21:19:17,000000000	13
60	1	373	02.02.19 13:07:11,000000000	11
60	1	373	06.02.19 20:16:37,000000000	10
60	1	373	14.02.19 11:42:49,000000000	2
60	1	373	17.02.19 19:34:51,000000000	8
60	1	373	18.02.19 19:54:54,000000000	4
60	1	373	19.02.19 18:10:28,000000000	13
60	1	373	20.02.19 16:36:04,000000000	6
60	1	373	26.02.19 18:53:04,000000000	7
60	1	373	27.02.19 16:15:11,000000000	5
60	1	373	08.03.19 12:56:20,000000000	8
60	1	373	09.03.19 17:49:35,000000000	12
60	1	373	26.03.19 17:59:37,000000000	10
60	1	373	20.04.19 15:12:31,000000000	3
60	1	373	21.04.19 15:02:29,000000000	5
60	1	373	29.04.19 21:40:10,000000000	14
60	1	373	30.04.19 19:44:52,000000000	6
60	1	373	11.05.19 19:23:59,000000000	5
60	1	373	21.06.19 11:14:33,000000000	6
60	1	373	29.06.19 14:22:33,000000000	14
60	1	373	19.07.19 14:33:24,000000000	4
60	1	373	24.07.19 20:51:01,000000000	3
60	1	373	30.07.19 12:17:13,000000000	9
60	1	373	30.07.19 15:05:09,000000000	8
60	1	373	03.08.19 19:15:48,000000000	4
60	1	373	08.08.19 17:52:15,000000000	15
60	1	373	27.08.19 13:30:44,000000000	15
60	1	373	27.08.19 17:00:26,000000000	15
60	1	373	31.08.19 20:19:17,000000000	13
60	1	373	12.09.19 12:07:11,000000000	11
60	1	373	16.09.19 19:16:37,000000000	10
60	1	373	24.09.19 10:42:49,000000000	2
60	1	373	27.09.19 18:34:51,000000000	8
60	1	373	28.09.19 18:54:54,000000000	4
60	1	373	30.09.19 17:10:28,000000000	13
60	1	373	01.10.19 15:36:04,000000000	6
60	1	373	07.10.19 17:53:04,000000000	7
60	1	373	08.10.19 15:15:11,000000000	5
60	1	373	20.10.19 11:56:20,000000000	8
60	1	373	21.10.19 16:49:35,000000000	12
60	1	373	07.11.19 17:59:37,000000000	10
60	1	373	02.12.19 15:12:31,000000000	3
60	1	373	03.12.19 15:02:29,000000000	5
60	1	373	11.12.19 21:40:10,000000000	14
60	1	373	12.12.19 19:44:52,000000000	6
60	1	373	23.12.19 19:23:59,000000000	5
60	1	373	03.02.20 12:14:33,000000000	6
60	1	373	11.02.20 15:22:33,000000000	14
60	1	373	29.02.20 15:33:24,000000000	4
60	1	373	05.03.20 21:51:01,000000000	3
60	1	373	11.03.20 13:17:13,000000000	9
60	1	373	11.03.20 16:05:09,000000000	8
60	1	373	15.03.20 20:15:48,000000000	4
60	1	373	20.03.20 18:52:15,000000000	15
60	1	373	08.04.20 14:30:44,000000000	15
60	1	373	08.04.20 18:00:26,000000000	15
60	1	373	12.04.20 21:19:17,000000000	13
60	1	373	24.04.20 13:07:11,000000000	11
60	1	373	28.04.20 20:16:37,000000000	10
60	1	373	06.05.20 11:42:49,000000000	2
60	1	373	09.05.20 19:34:51,000000000	8
60	1	373	10.05.20 19:54:54,000000000	4
60	1	373	11.05.20 18:10:28,000000000	13
60	1	373	12.05.20 16:36:04,000000000	6
60	1	373	18.05.20 18:53:04,000000000	7
60	1	373	19.05.20 16:15:11,000000000	5
60	1	373	31.05.20 11:56:20,000000000	8
60	1	373	01.06.20 16:49:35,000000000	12
60	1	373	18.06.20 16:59:37,000000000	10
60	1	373	13.07.20 14:12:31,000000000	3
60	1	373	14.07.20 14:02:29,000000000	5
60	1	373	22.07.20 20:40:10,000000000	14
60	1	373	23.07.20 18:44:52,000000000	6
60	1	373	03.08.20 18:23:59,000000000	5
60	1	373	13.09.20 11:14:33,000000000	6
60	1	373	21.09.20 14:22:33,000000000	14
60	1	373	13.10.20 14:33:24,000000000	4
60	1	373	18.10.20 20:51:01,000000000	3
60	1	373	24.10.20 12:17:13,000000000	9
60	1	373	24.10.20 15:05:09,000000000	8
60	1	373	28.10.20 19:15:48,000000000	4
60	1	373	02.11.20 18:52:15,000000000	15
60	1	373	21.11.20 14:30:44,000000000	15
60	1	373	21.11.20 18:00:26,000000000	15
60	1	373	25.11.20 21:19:17,000000000	13
60	1	373	07.12.20 13:07:11,000000000	11
60	1	373	11.12.20 20:16:37,000000000	10
60	1	373	19.12.20 11:42:49,000000000	2
60	1	373	22.12.20 19:34:51,000000000	8
60	1	373	23.12.20 19:54:54,000000000	4
60	1	373	24.12.20 18:10:28,000000000	13
60	1	373	25.12.20 16:36:04,000000000	6
60	1	373	31.12.20 18:53:04,000000000	7
60	1	373	01.01.21 16:15:11,000000000	5
60	1	373	13.01.21 12:56:20,000000000	8
60	1	373	14.01.21 17:49:35,000000000	12
60	1	373	01.02.21 17:59:37,000000000	10
60	1	373	26.02.21 15:12:31,000000000	3
60	1	373	27.02.21 15:02:29,000000000	5
60	1	373	04.03.21 21:40:10,000000000	14
60	1	373	05.03.21 19:44:52,000000000	6
60	1	373	16.03.21 19:23:59,000000000	5
60	1	649	22.05.17 17:06:59,000000000	5
60	1	649	15.06.17 17:51:25,000000000	9
60	1	649	16.06.17 12:16:24,000000000	3
60	1	649	21.06.17 11:44:39,000000000	13
60	1	649	22.06.17 18:22:20,000000000	8
60	1	649	28.06.17 10:52:01,000000000	8
60	1	649	30.06.17 15:35:14,000000000	15
60	1	649	01.07.17 11:54:41,000000000	11
60	1	649	15.07.17 17:09:39,000000000	8
60	1	649	24.07.17 16:27:52,000000000	6
60	1	649	04.08.17 14:53:28,000000000	13
60	1	649	04.08.17 17:30:32,000000000	8
60	1	649	13.08.17 16:17:01,000000000	3
60	1	649	14.08.17 19:46:43,000000000	3
60	1	649	15.08.17 11:23:46,000000000	12
60	1	649	26.08.17 16:06:09,000000000	13
60	1	649	06.09.17 12:47:19,000000000	2
60	1	649	12.09.17 20:18:27,000000000	7
60	1	649	13.09.17 14:11:41,000000000	11
60	1	649	14.09.17 19:57:34,000000000	6
60	1	649	17.09.17 11:13:44,000000000	15
60	1	649	26.09.17 16:58:47,000000000	4
60	1	649	07.10.17 16:27:03,000000000	14
60	1	649	29.10.17 19:54:05,000000000	12
60	1	649	02.11.17 16:24:23,000000000	12
60	1	649	10.11.17 12:33:48,000000000	10
60	1	649	08.12.17 18:41:23,000000000	12
60	1	649	20.12.17 15:42:36,000000000	10
60	1	649	23.12.17 15:21:43,000000000	9
60	1	649	28.12.17 11:31:08,000000000	7
60	1	649	29.12.17 11:10:15,000000000	7
60	1	649	01.01.18 11:21:06,000000000	10
60	1	649	05.01.18 17:06:59,000000000	5
60	1	649	15.01.18 14:39:57,000000000	7
60	1	649	15.01.18 15:10:52,000000000	6
60	1	649	17.01.18 20:04:56,000000000	15
60	1	649	20.01.18 11:41:59,000000000	11
60	1	649	29.01.18 18:51:25,000000000	9
60	1	649	31.01.18 13:16:24,000000000	3
60	1	649	04.02.18 12:44:39,000000000	13
60	1	649	05.02.18 19:22:20,000000000	8
60	1	649	11.02.18 11:52:01,000000000	8
60	1	649	13.02.18 16:35:14,000000000	15
60	1	649	14.02.18 12:54:41,000000000	11
60	1	649	28.02.18 18:09:39,000000000	8
60	1	649	06.03.18 17:27:52,000000000	6
60	1	649	17.03.18 15:53:28,000000000	13
60	1	649	17.03.18 18:30:32,000000000	8
60	1	649	26.03.18 17:17:01,000000000	3
60	1	649	27.03.18 20:46:43,000000000	3
60	1	649	28.03.18 12:23:46,000000000	12
60	1	649	08.04.18 17:06:09,000000000	13
60	1	649	19.04.18 13:47:19,000000000	2
60	1	649	25.04.18 21:18:27,000000000	7
60	1	649	26.04.18 15:11:41,000000000	11
60	1	649	27.04.18 20:57:34,000000000	6
60	1	649	30.04.18 12:13:44,000000000	15
60	1	649	09.05.18 17:58:47,000000000	4
60	1	649	18.05.18 17:27:03,000000000	14
60	1	649	09.06.18 18:54:05,000000000	12
60	1	649	13.06.18 15:24:23,000000000	12
60	1	649	21.06.18 11:33:48,000000000	10
60	1	649	19.07.18 17:41:23,000000000	12
60	1	649	31.07.18 14:42:36,000000000	10
60	1	649	03.08.18 14:21:43,000000000	9
60	1	649	08.08.18 10:31:08,000000000	7
60	1	649	09.08.18 10:10:15,000000000	7
60	1	649	12.08.18 10:21:06,000000000	10
60	1	649	16.08.18 16:06:59,000000000	5
60	1	649	26.08.18 13:39:57,000000000	7
60	1	649	26.08.18 14:10:52,000000000	6
60	1	649	28.08.18 19:04:56,000000000	15
60	1	649	31.08.18 10:41:59,000000000	11
60	1	649	09.09.18 17:51:25,000000000	9
60	1	649	10.09.18 12:16:24,000000000	3
60	1	649	14.09.18 11:44:39,000000000	13
60	1	649	15.09.18 18:22:20,000000000	8
60	1	649	21.09.18 10:52:01,000000000	8
60	1	649	23.09.18 15:35:14,000000000	15
60	1	649	24.09.18 11:54:41,000000000	11
60	1	649	10.10.18 17:09:39,000000000	8
60	1	649	19.10.18 16:27:52,000000000	6
60	1	649	30.10.18 15:53:28,000000000	13
60	1	649	30.10.18 18:30:32,000000000	8
60	1	649	08.11.18 17:17:01,000000000	3
60	1	649	09.11.18 20:46:43,000000000	3
60	1	649	10.11.18 12:23:46,000000000	12
60	1	649	21.11.18 17:06:09,000000000	13
60	1	649	02.12.18 13:47:19,000000000	2
60	1	649	08.12.18 21:18:27,000000000	7
60	1	649	09.12.18 15:11:41,000000000	11
60	1	649	10.12.18 20:57:34,000000000	6
60	1	649	13.12.18 12:13:44,000000000	15
60	1	649	22.12.18 17:58:47,000000000	4
60	1	649	31.12.18 17:27:03,000000000	14
60	1	649	22.01.19 19:54:05,000000000	12
60	1	649	26.01.19 16:24:23,000000000	12
60	1	649	04.02.19 12:33:48,000000000	10
60	1	649	01.03.19 18:41:23,000000000	12
60	1	649	13.03.19 15:42:36,000000000	10
60	1	649	16.03.19 15:21:43,000000000	9
60	1	649	21.03.19 11:31:08,000000000	7
60	1	649	22.03.19 11:10:15,000000000	7
60	1	649	25.03.19 11:21:06,000000000	10
60	1	649	29.03.19 17:06:59,000000000	5
59	2	972	11.12.19 21:26:17,000000000	9
59	2	972	19.12.19 12:31:36,000000000	5
59	2	972	20.12.19 19:51:53,000000000	6
59	2	972	29.12.19 13:55:58,000000000	9
59	2	972	14.01.20 18:06:37,000000000	8
59	2	972	22.01.20 11:38:58,000000000	9
59	2	972	29.01.20 17:14:49,000000000	8
59	2	972	14.02.20 17:24:51,000000000	7
59	2	972	17.02.20 19:51:04,000000000	10
59	2	972	23.02.20 17:13:59,000000000	5
59	2	972	29.02.20 17:34:53,000000000	5
